"Imm","r","vac","nWeek","risk_low","risk_med","risk_up","prot_low","prot_med","prot_up","erad_low","erad_med","erad_up","weeknotsafe_low","weeknotsafe_med","weeknotsafe_up"
0.1,0.3,0.8,4,0,0.0307692307692308,0.0833333333333333,0.916666666666667,0.969230769230769,1,0,0.0533333333333333,0.115384615384615,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.3,0.9,1,0,0.216216216216216,0.464285714285714,0.283395669291339,0.4,0.555555555555556,0,0.120689655172414,0.247967600874578,0.914893617021277,0.978723404255319,1
0.1,0.3,0.9,2,0.151047608600263,0.311581860762189,0.550380434782608,0.446609042553191,0.686046511627907,0.846153846153846,0.08375,0.212328767123288,0.3082257530619,1,1,1
0.1,0.3,0.9,3,0,0.0674501964568829,0.139666166541635,0.860333833458365,0.932432432432432,1,0.048780487804878,0.122448979591837,0.204393405889885,0.914893617021277,0.978723404255319,1
0.1,0.3,0.9,4,0,0.0308960162912053,0.0833333333333333,0.916666666666667,0.969103983708795,1,0,0.0530973451327434,0.113129614438064,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.3,1,1,0,0.214285714285714,0.458646616541353,0.3,0.420560747663551,0.581395348837209,0,0.11864406779661,0.248448176027794,0.936170212765957,0.978723404255319,1
0.1,0.3,1,2,0.152460748792271,0.307692307692308,0.538461538461538,0.45986700986701,0.690203165898043,0.844155844155844,0.0820738827756569,0.20952380952381,0.306922846889952,1,1,1
0.1,0.3,1,3,0,0.0666666666666667,0.138888888888889,0.861111111111111,0.933333333333333,1,0.0442728758169935,0.121951219512195,0.200963302752293,0.936170212765957,0.978723404255319,1
0.1,0.3,1,4,0,0.03125,0.0833333333333333,0.916666666666667,0.96875,1,0,0.0535714285714286,0.11279532030895,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.4,0,1,0,0.234567901234568,0.492485859728507,0.0681818181818182,0.178571428571429,0.297752026342452,0,0.119047619047619,0.252779664156069,0.914893617021277,0.978723404255319,1
0.1,0.4,0,2,0.2,0.366197183098592,0.642857142857143,0.312073863636364,0.623376623376623,0.796375678788876,0.117647058823529,0.23943661971831,0.335976410962333,1,1,1
0.1,0.4,0,3,0.0166666666666667,0.0731707317073171,0.161290322580645,0.833333333333333,0.926470588235294,0.983050847457627,0.0569724025974026,0.130434782608696,0.227964690206529,0.936170212765957,0.978723404255319,1
0.1,0.4,0,4,0,0.0333333333333333,0.0893376068376065,0.910662393162393,0.966666666666667,1,0,0.056910569105691,0.125,0.808510638297872,0.893617021276596,0.957446808510638
0.1,0.4,0.1,1,0,0.235571587125416,0.48936170212766,0.0958904682274248,0.206896551724138,0.320754716981132,0,0.120481927710843,0.24705923151616,0.936170212765957,0.978723404255319,1
0.1,0.4,0.1,2,0.195724384311341,0.357142857142857,0.619718309859155,0.345786713286713,0.634615384615385,0.8,0.118061002178649,0.234873906853773,0.333333333333333,1,1,1
0.1,0.4,0.1,3,0.0148101404741001,0.072463768115942,0.155555555555556,0.84375,0.927272727272727,0.984558735837806,0.0540540540540541,0.129032258064516,0.224757653061224,0.936170212765957,0.978723404255319,1
0.1,0.4,0.1,4,0,0.0327868852459016,0.0890972222222221,0.910902777777778,0.967213114754098,1,0,0.0555555555555556,0.121212121212121,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.4,0.2,1,0,0.236237373737374,0.488662192297796,0.125,0.237200768827538,0.348541320598006,0,0.121621621621622,0.255474452554745,0.936170212765957,0.978723404255319,1
0.1,0.4,0.2,2,0.195402298850575,0.35375234521576,0.611546434494195,0.366420187793427,0.637931034482759,0.79845028887819,0.11864406779661,0.232142857142857,0.327734595816846,1,1,1
0.1,0.4,0.2,3,0.0121894987356835,0.0727272727272727,0.155373563218391,0.84342830882353,0.92717803030303,0.986301369863014,0.0564642572415626,0.12962962962963,0.225,0.936170212765957,0.978723404255319,1
0.1,0.4,0.2,4,0,0.0326086956521739,0.0869565217391304,0.91304347826087,0.967391304347826,1,0,0.0555555555555556,0.120481927710843,0.829787234042553,0.893617021276596,0.957446808510638
0.1,0.4,0.3,1,0,0.229041164658635,0.484049235993209,0.153846153846154,0.262215502148655,0.384246309246309,0,0.120879120879121,0.251488879519342,0.936170212765957,0.978723404255319,1
0.1,0.4,0.3,2,0.1875,0.347826086956522,0.603174603174603,0.377049180327869,0.64564393939394,0.805970149253731,0.111111111111111,0.229885057471264,0.326636694281673,1,1,1
0.1,0.4,0.3,3,0.0142857142857143,0.0702439692982456,0.15,0.849056603773585,0.929577464788732,0.985507246376812,0.0541935957696827,0.127659574468085,0.218291536050157,0.936170212765957,0.978723404255319,1
0.1,0.4,0.3,4,0,0.0319148936170213,0.0851063829787234,0.914893617021277,0.968085106382979,1,0,0.0549450549450549,0.117647058823529,0.808510638297872,0.893617021276596,0.978723404255319
0.1,0.4,0.4,1,0,0.226415094339623,0.481751824817518,0.17741935483871,0.285714285714286,0.406430288461538,0,0.11864406779661,0.247524752475248,0.936170212765957,0.978723404255319,1
0.1,0.4,0.4,2,0.189031531531532,0.340700040700041,0.589169520547945,0.398561643835616,0.653061224489796,0.806451612903226,0.108387191539365,0.225352112676056,0.323000801282051,1,1,1
0.1,0.4,0.4,3,0.0121951219512195,0.0697674418604651,0.147859744990892,0.852140255009108,0.93,0.987584902747761,0.0526315789473684,0.125984251968504,0.214285714285714,0.914893617021277,0.978723404255319,1
0.1,0.4,0.4,4,0,0.0316958006831425,0.088661188240098,0.911338811759902,0.968304199316858,1,0,0.0555555555555556,0.121951219512195,0.765957446808511,0.893617021276596,0.957446808510638
0.1,0.4,0.5,1,0,0.226302785265049,0.475392923907775,0.200871559633028,0.31175813433878,0.444444444444444,0,0.121495327102804,0.247788931090613,0.936170212765957,0.978723404255319,1
0.1,0.4,0.5,2,0.181818181818182,0.337078651685393,0.575,0.416666666666667,0.659340659340659,0.813646560319043,0.107403846153846,0.225,0.32,1,1,1
0.1,0.4,0.5,3,0.00934032328527742,0.07,0.145653409090909,0.854166666666667,0.929824561403509,0.989587628865979,0.0535714285714286,0.125,0.210526315789474,0.936170212765957,0.978723404255319,1
0.1,0.4,0.5,4,0,0.0314713019363146,0.0851063829787234,0.914893617021277,0.968528698063685,1,0,0.0540540540540541,0.115869565217391,0.808510638297872,0.893617021276596,0.978723404255319
0.1,0.4,0.6,1,0,0.222222222222222,0.473460996240601,0.217391304347826,0.333333333333333,0.466666666666667,0,0.118780940594059,0.246529519583253,0.914893617021277,0.978723404255319,1
0.1,0.4,0.6,2,0.179730769230769,0.333333333333333,0.573256097560976,0.421608187134503,0.663548951048951,0.815217391304348,0.0967741935483871,0.223214285714286,0.315017258116708,1,1,1
0.1,0.4,0.6,3,0,0.0689655172413793,0.142857142857143,0.857142857142857,0.931034482758621,1,0.0506329113924051,0.125,0.214285714285714,0.914893617021277,0.978723404255319,1
0.1,0.4,0.6,4,0,0.032258064516129,0.0833333333333333,0.916666666666667,0.967741935483871,1,0,0.0530052177403171,0.116279069767442,0.765957446808511,0.893617021276596,0.978723404255319
0.1,0.4,0.7,1,0,0.22,0.479591836734694,0.245901639344262,0.355317529360592,0.5,0,0.120335561125035,0.25,0.936170212765957,0.978723404255319,1
0.1,0.4,0.7,2,0.172131147540984,0.327272727272727,0.57063953488372,0.427468487394958,0.670051546391753,0.82258064516129,0.100601265822785,0.219819187904294,0.318181818181818,1,1,1
0.1,0.4,0.7,3,0,0.0677966101694915,0.142291666666666,0.857708333333333,0.932038834951456,1,0.05,0.121794871794872,0.2107421875,0.914893617021277,0.978723404255319,1
0.1,0.4,0.7,4,0,0.0317460317460317,0.082276390008058,0.917723609991942,0.968253968253968,1,0,0.0535714285714286,0.116118975396023,0.765957446808511,0.893617021276596,0.978723404255319
0.1,0.4,0.8,1,0.0172413793103448,0.221576227390181,0.468646197552448,0.268199893955461,0.378378378378378,0.526315789473684,0,0.12,0.243336593172119,0.936170212765957,0.978723404255319,1
0.1,0.4,0.8,2,0.171231203007519,0.321428571428571,0.554919678714859,0.440677966101695,0.676470588235294,0.827383993188591,0.1,0.217741935483871,0.313247890979883,1,1,1
0.1,0.4,0.8,3,0,0.0672268907563025,0.138888888888889,0.861111111111111,0.932732708468003,1,0.0446816479400749,0.121212121212121,0.205882352941176,0.914893617021277,0.978723404255319,1
0.1,0.4,0.8,4,0,0.031152950310559,0.0815199335548172,0.918480066445183,0.968847049689441,1,0,0.0526315789473684,0.115597165991903,0.808510638297872,0.893617021276596,0.957446808510638
0.1,0.4,0.9,1,0,0.21875,0.461538461538462,0.283451492537313,0.403042924910332,0.558823529411765,0,0.118964368964369,0.246989832970225,0.936170212765957,0.978723404255319,1
0.1,0.4,0.9,2,0.167406542056075,0.317553688141923,0.562093321917808,0.4375,0.680703309692671,0.830769230769231,0.09353125,0.214285714285714,0.311022408963585,1,1,1
0.1,0.4,0.9,3,0,0.0666666666666667,0.140350877192982,0.859649122807018,0.933333333333333,1,0.0476190476190476,0.120689655172414,0.207480782669462,0.914893617021277,0.978723404255319,1
0.1,0.4,0.9,4,0,0.031496062992126,0.0849350883519653,0.915064911648035,0.968503937007874,1,0,0.0522388059701493,0.113207547169811,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.4,1,1,0,0.216441441441441,0.461877828054298,0.301263676991832,0.419354838709677,0.580645161290323,0,0.119047619047619,0.25,0.936170212765957,0.978723404255319,1
0.1,0.4,1,2,0.162027027027027,0.313192162589753,0.563759479956663,0.435483870967742,0.684782608695652,0.834531963470319,0.0961538461538462,0.212765957446809,0.31104674796748,1,1,1
0.1,0.4,1,3,0,0.0661157024793388,0.14,0.86,0.933829565978874,1,0.0454545454545455,0.120126582278481,0.2,0.893617021276596,0.978723404255319,1
0.1,0.4,1,4,0,0.0309278350515464,0.0816326530612245,0.918367346938776,0.969072164948454,1,0,0.0521286231884058,0.11304347826087,0.765957446808511,0.882978723404255,0.978723404255319
0.1,0.5,0,1,0,0.239130434782609,0.491803278688525,0.0652173913043478,0.179025923016496,0.298165485829959,0,0.122641509433962,0.25,0.914893617021277,0.978723404255319,1
0.1,0.5,0,2,0.192982456140351,0.355630126771066,0.624139492753623,0.342105263157895,0.63768115942029,0.804878048780488,0.120689655172414,0.234375,0.330769230769231,1,1,1
0.1,0.5,0,3,0.0136986301369863,0.0704225352112676,0.155057066537154,0.844626436781609,0.929577464788732,0.985819919517103,0.05234375,0.126169859179568,0.222222222222222,0.914893617021277,0.978723404255319,1
0.1,0.5,0,4,0,0.0315789473684211,0.0887552742616033,0.911244725738397,0.968421052631579,1,0,0.0540540540540541,0.119047619047619,0.787234042553192,0.872340425531915,0.957446808510638
0.1,0.5,0.1,1,0,0.234471450617284,0.492369864612511,0.0952380952380952,0.208791208791209,0.321591614906832,0,0.119565217391304,0.253263994588195,0.914893617021277,0.978723404255319,1
0.1,0.5,0.1,2,0.188535684987695,0.347826086956522,0.624026639344262,0.356507263922518,0.643835616438356,0.80952380952381,0.117647058823529,0.233333333333333,0.333333333333333,1,1,1
0.1,0.5,0.1,3,0.0140845070422535,0.0701754385964912,0.148936170212766,0.85,0.929824561403509,0.985915492957746,0.053258865248227,0.125,0.214563492063492,0.936170212765957,0.978723404255319,1
0.1,0.5,0.1,4,0,0.03125,0.0833333333333333,0.916666666666667,0.96875,1,0,0.0535714285714286,0.117647058823529,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.5,0.2,1,0,0.238095238095238,0.484623579545454,0.125,0.235294117647059,0.351851851851852,0,0.121621621621622,0.25,0.936170212765957,0.978723404255319,1
0.1,0.5,0.2,2,0.188778825995807,0.345679012345679,0.607142857142857,0.377196102690999,0.648648648648649,0.80847073677956,0.12,0.231578947368421,0.329034810126582,1,1,1
0.1,0.5,0.2,3,0.0147058823529412,0.0697674418604651,0.147058823529412,0.852941176470588,0.930232558139535,0.984501201923077,0.0518304970891178,0.123893805309735,0.211267605633803,0.936170212765957,0.978723404255319,1
0.1,0.5,0.2,4,0,0.0314465408805031,0.0842771084337349,0.915722891566265,0.968553459119497,1,0,0.0541588099727635,0.123076923076923,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.5,0.3,1,0,0.230428863172226,0.481481481481481,0.153846153846154,0.261261261261261,0.380952380952381,0,0.119126458530432,0.248300161999537,0.936170212765957,0.978723404255319,1
0.1,0.5,0.3,2,0.183928571428571,0.338585607940447,0.603619063109954,0.381363636363636,0.655555555555556,0.812206064356435,0.111111111111111,0.227722772277228,0.323776978417266,1,1,1
0.1,0.5,0.3,3,0,0.0695048309178744,0.148561859732072,0.851063829787234,0.930232558139535,1,0.0503006329113924,0.125,0.212765957446809,0.914893617021277,0.978723404255319,1
0.1,0.5,0.3,4,0,0.0315789473684211,0.0851063829787234,0.914893617021277,0.968421052631579,1,0,0.0540540540540541,0.118470931292145,0.808510638297872,0.893617021276596,0.957446808510638
0.1,0.5,0.4,1,0,0.225806451612903,0.473282442748092,0.176470588235294,0.285714285714286,0.410714285714286,0,0.118279569892473,0.253086419753086,0.914893617021277,0.978723404255319,1
0.1,0.5,0.4,2,0.1853270609319,0.336,0.6,0.391583431257344,0.659574468085106,0.813499241082722,0.112449698189135,0.226027397260274,0.322454012263396,1,1,1
0.1,0.5,0.4,3,0.0128144007890843,0.0686274509803922,0.142857142857143,0.857142857142857,0.931335129471636,0.987012987012987,0.0476190476190476,0.122448979591837,0.211176470588235,0.936170212765957,0.978723404255319,1
0.1,0.5,0.4,4,0,0.03125,0.0847457627118644,0.915254237288136,0.96875,1,0,0.0526315789473684,0.115384615384615,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.5,0.5,1,0,0.229885057471264,0.474019209956709,0.204545454545455,0.311877281246917,0.441176470588235,0,0.120567375886525,0.251939953116547,0.936170212765957,0.978723404255319,1
0.1,0.5,0.5,2,0.176470588235294,0.329607892107892,0.597014925373134,0.393678589170392,0.666666666666667,0.818181818181818,0.105641945773525,0.223108709472346,0.320512820512821,1,1,1
0.1,0.5,0.5,3,0,0.0681818181818182,0.147058823529412,0.852941176470588,0.931818181818182,1,0.0465116279069767,0.121621621621622,0.207366771159874,0.914893617021277,0.978723404255319,1
0.1,0.5,0.5,4,0,0.03125,0.0842771084337349,0.915722891566265,0.96875,1,0,0.0531914893617021,0.116730535279805,0.808510638297872,0.893617021276596,0.978723404255319
0.1,0.5,0.6,1,0,0.224137931034483,0.476935369318182,0.21875,0.333333333333333,0.475409836065574,0,0.12,0.25,0.914893617021277,0.978723404255319,1
0.1,0.5,0.6,2,0.180580215599239,0.325842696629214,0.574468085106383,0.422039930555556,0.670886075949367,0.815874233128834,0.102743212669683,0.222222222222222,0.319464177423547,1,1,1
0.1,0.5,0.6,3,0,0.0666666666666667,0.142857142857143,0.857142857142857,0.933333333333333,1,0.0454545454545455,0.121461949265688,0.209677419354839,0.914893617021277,0.978723404255319,1
0.1,0.5,0.6,4,0,0.0307692307692308,0.0837009803921566,0.916299019607843,0.969230769230769,1,0,0.0526315789473684,0.114285714285714,0.74468085106383,0.893617021276596,0.957446808510638
0.1,0.5,0.7,1,0,0.219512195121951,0.465116279069767,0.247569542668553,0.358974358974359,0.5,0,0.120185185185185,0.248243470103194,0.936170212765957,0.978723404255319,1
0.1,0.5,0.7,2,0.177777777777778,0.326732673267327,0.5681240063593,0.428571428571429,0.671641791044776,0.819672131147541,0.112903225806452,0.222222222222222,0.315640664160401,1,1,1
0.1,0.5,0.7,3,0,0.0674157303370786,0.140494791666667,0.859505208333333,0.932508351047677,1,0.048780487804878,0.120300751879699,0.20627147766323,0.914893617021277,0.978723404255319,1
0.1,0.5,0.7,4,0,0.0309278350515464,0.0812460716530483,0.918753928346952,0.969072164948454,1,0,0.0526315789473684,0.115384615384615,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.5,0.8,1,0,0.224604448520981,0.461538461538462,0.26105562083823,0.376623376623377,0.527272727272727,0,0.121212121212121,0.248538777606574,0.936170212765957,0.978723404255319,1
0.1,0.5,0.8,2,0.17469476744186,0.322447347374034,0.561200256739409,0.436240520043337,0.676330532212885,0.823946740858505,0.105263157894737,0.219298245614035,0.314285714285714,1,1,1
0.1,0.5,0.8,3,0,0.0666666666666667,0.139779069767442,0.860220930232558,0.933333333333333,1,0.0476190476190476,0.121212121212121,0.212262000536337,0.914893617021277,0.978723404255319,1
0.1,0.5,0.8,4,0,0.0309677934947654,0.0824662709120345,0.917533729087965,0.969032206505235,1,0,0.0521739130434783,0.115384615384615,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.5,0.9,1,0,0.216867469879518,0.463676936366254,0.285714285714286,0.4,0.56140350877193,0,0.117647058823529,0.25,0.936170212765957,0.978723404255319,1
0.1,0.5,0.9,2,0.174872572815534,0.316606714628297,0.571428571428571,0.428571428571429,0.681818181818182,0.823529411764706,0.102564102564103,0.21875,0.314405684754522,1,1,1
0.1,0.5,0.9,3,0,0.0657894736842105,0.137609871534821,0.862390128465179,0.93421052631579,1,0.0454305396096441,0.12,0.203324376464104,0.914893617021277,0.978723404255319,1
0.1,0.5,0.9,4,0,0.0303030303030303,0.0853209491397239,0.914679050860276,0.96969696969697,1,0,0.0526315789473684,0.116780303030303,0.787234042553192,0.872340425531915,0.957446808510638
0.1,0.5,1,1,0,0.216216216216216,0.4607421875,0.297181689049587,0.419047619047619,0.576271186440678,0,0.119156837046745,0.25,0.936170212765957,0.978723404255319,1
0.1,0.5,1,2,0.172413793103448,0.313953488372093,0.560606060606061,0.438849107513491,0.684931506849315,0.826771653543307,0.101859218263577,0.216981132075472,0.3125,1,1,1
0.1,0.5,1,3,0,0.0666666666666667,0.13953488372093,0.86046511627907,0.933333333333333,1,0.0454545454545455,0.118421052631579,0.20253164556962,0.914893617021277,0.978723404255319,1
0.1,0.5,1,4,0,0.0309278350515464,0.0833333333333333,0.916666666666667,0.969072164948454,1,0,0.0526315789473684,0.117647058823529,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.6,0,1,0,0.238095238095238,0.490571581196581,0.0677966101694915,0.18,0.3,0,0.120879120879121,0.248448176027794,0.936170212765957,0.978723404255319,1
0.1,0.6,0,2,0.180899189463019,0.345238095238095,0.631035469107551,0.344827586206897,0.648017736045905,0.817204301075269,0.118835754640839,0.233082706766917,0.326636694281673,1,1,1
0.1,0.6,0,3,0.0117647058823529,0.0677966101694915,0.146211290764593,0.853487804878049,0.932203389830508,0.987733363444745,0.0496759259259259,0.122448979591837,0.214285714285714,0.936170212765957,0.978723404255319,1
0.1,0.6,0,4,0,0.0317460317460317,0.0833333333333333,0.916666666666667,0.968253968253968,1,0,0.0526315789473684,0.117647058823529,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.6,0.1,1,0,0.236363636363636,0.489898731587561,0.0961538461538462,0.207262140188969,0.323676470588235,0,0.12,0.25,0.936170212765957,0.978723404255319,1
0.1,0.6,0.1,2,0.184096005423446,0.338235294117647,0.612903225806452,0.37037037037037,0.65625,0.814159292035398,0.120228915662651,0.228285685924161,0.329720588235294,1,1,1
0.1,0.6,0.1,3,0,0.0689655172413793,0.146100101626016,0.853658536585366,0.931034482758621,1,0.05,0.122448979591837,0.212765957446809,0.914893617021277,0.978723404255319,1
0.1,0.6,0.1,4,0,0.0309677934947654,0.0851063829787234,0.914893617021277,0.969032206505235,1,0,0.0526315789473684,0.116279069767442,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.6,0.2,1,0,0.230769230769231,0.482614942528735,0.125,0.237410071942446,0.350768967874231,0,0.122448979591837,0.24811914893617,0.936170212765957,0.978723404255319,1
0.1,0.6,0.2,2,0.185872093023256,0.337837837837838,0.596153846153846,0.38933615819209,0.659090909090909,0.813138030194105,0.117647058823529,0.228571428571429,0.324360254083484,1,1,1
0.1,0.6,0.2,3,0,0.0673076923076923,0.142857142857143,0.857142857142857,0.932584269662921,1,0.0511837918772225,0.121951219512195,0.211999229583975,0.914893617021277,0.978723404255319,1
0.1,0.6,0.2,4,0,0.0315789473684211,0.0833333333333333,0.916666666666667,0.968421052631579,1,0,0.0526315789473684,0.117647058823529,0.808510638297872,0.893617021276596,0.957446808510638
0.1,0.6,0.3,1,0,0.229508196721311,0.482565922920892,0.15,0.261312448812449,0.381925434116445,0,0.11864406779661,0.252272171004324,0.936170212765957,0.978723404255319,1
0.1,0.6,0.3,2,0.176253106876553,0.333333333333333,0.59453125,0.394318181818182,0.661353822707645,0.822854034810127,0.111111111111111,0.227272727272727,0.320393413775767,1,1,1
0.1,0.6,0.3,3,0,0.0675675675675676,0.142857142857143,0.857142857142857,0.932432432432432,1,0.048656168600521,0.11965811965812,0.209677419354839,0.936170212765957,0.978723404255319,1
0.1,0.6,0.3,4,0,0.0309278350515464,0.0888888888888889,0.911111111111111,0.969072164948454,1,0,0.0521739130434783,0.116596194503171,0.787234042553192,0.882978723404255,0.957446808510638
0.1,0.6,0.4,1,0,0.229807393600497,0.482121590472531,0.175112612612613,0.286169244767971,0.411764705882353,0,0.119047619047619,0.250785928143712,0.936170212765957,0.978723404255319,1
0.1,0.6,0.4,2,0.181818181818182,0.328947368421053,0.589337606837607,0.403846153846154,0.666666666666667,0.814814814814815,0.116948742746615,0.225,0.32115929941618,1,1,1
0.1,0.6,0.4,3,0,0.0673617113223855,0.144282811260904,0.855717188739096,0.932584269662921,1,0.0463237924865832,0.120524651798684,0.205546664959672,0.914893617021277,0.978723404255319,1
0.1,0.6,0.4,4,0,0.0309677934947654,0.0859729064039407,0.914027093596059,0.969032206505235,1,0,0.0512820512820513,0.116279069767442,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.6,0.5,1,0,0.225,0.475181010366957,0.2,0.310810810810811,0.444444444444444,0,0.120426149040607,0.25,0.936170212765957,0.978723404255319,1
0.1,0.6,0.5,2,0.177777777777778,0.326530612244898,0.583863636363635,0.411764705882353,0.671052631578947,0.820828639819769,0.11484360278877,0.223776223776224,0.31900246685168,1,1,1
0.1,0.6,0.5,3,0.00439814814814823,0.0666666666666667,0.138888888888889,0.861111111111111,0.933333333333333,0.995601851851848,0.0476190476190476,0.119047619047619,0.205128205128205,0.936170212765957,0.978723404255319,1
0.1,0.6,0.5,4,0,0.0303030303030303,0.0833333333333333,0.916666666666667,0.96969696969697,1,0,0.0526315789473684,0.112160405835988,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.6,0.6,1,0,0.223466833541927,0.469603478975483,0.219512195121951,0.333333333333333,0.472487373737374,0,0.120481927710843,0.247619047619048,0.936170212765957,0.978723404255319,1
0.1,0.6,0.6,2,0.175438596491228,0.325,0.575,0.421443256578947,0.673076923076923,0.824,0.113636363636364,0.222997277853393,0.314715980024969,1,1,1
0.1,0.6,0.6,3,0,0.0666666666666667,0.142857142857143,0.857142857142857,0.933333333333333,1,0.048780487804878,0.12,0.206127450980392,0.936170212765957,0.978723404255319,1
0.1,0.6,0.6,4,0,0.03125,0.0857142857142857,0.914285714285714,0.96875,1,0,0.0518999518999519,0.111111111111111,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.6,0.7,1,0,0.220588235294118,0.46551724137931,0.241643492769744,0.358490566037736,0.5,0,0.119484101232966,0.25,0.936170212765957,0.978723404255319,1
0.1,0.6,0.7,2,0.174418604651163,0.32258064516129,0.582742537313432,0.416666666666667,0.675675675675676,0.82407120743034,0.106060606060606,0.221052631578947,0.318181818181818,1,1,1
0.1,0.6,0.7,3,0,0.0666666666666667,0.140494791666667,0.859505208333333,0.933333333333333,1,0.0489704118352659,0.12,0.210276315789473,0.914893617021277,0.978723404255319,1
0.1,0.6,0.7,4,0,0.03125,0.0816326530612245,0.918367346938776,0.96875,1,0,0.0517241379310345,0.116279069767442,0.808510638297872,0.893617021276596,0.978723404255319
0.1,0.6,0.8,1,0,0.222222222222222,0.463414634146341,0.2628125,0.378000768196658,0.531599069148936,0,0.12,0.248144827586207,0.936170212765957,0.978723404255319,1
0.1,0.6,0.8,2,0.174413780663781,0.317553688141923,0.571428571428571,0.428571428571429,0.680851063829787,0.824749976301071,0.108695652173913,0.220472440944882,0.312895331325301,1,1,1
0.1,0.6,0.8,3,0,0.0656336005743688,0.136363636363636,0.863636363636364,0.934306569343066,1,0.048285075787019,0.119402985074627,0.207238126219909,0.914893617021277,0.978723404255319,1
0.1,0.6,0.8,4,0,0.0309278350515464,0.0802413793103447,0.919758620689655,0.969072164948454,1,0,0.0512820512820513,0.111111111111111,0.765957446808511,0.882978723404255,0.957446808510638
0.1,0.6,0.9,1,0,0.214285714285714,0.465886595937379,0.283783783783784,0.403508771929825,0.552925531914893,0,0.117647058823529,0.248538666757875,0.936170212765957,0.978723404255319,1
0.1,0.6,0.9,2,0.171720430107527,0.317384004884005,0.563737911025145,0.435115708274895,0.681318681318681,0.827586206896552,0.109225852272727,0.21875,0.313725490196078,1,1,1
0.1,0.6,0.9,3,0,0.0657894736842105,0.137931034482759,0.862068965517241,0.93421052631579,1,0.0461538461538462,0.118811881188119,0.205882352941176,0.914893617021277,0.978723404255319,1
0.1,0.6,0.9,4,0,0.0303030303030303,0.0812460716530483,0.918753928346952,0.96969696969697,1,0,0.0526315789473684,0.111111111111111,0.787234042553192,0.872340425531915,0.957446808510638
0.1,0.6,1,1,0,0.216216216216216,0.459726084538376,0.29910336288841,0.419354838709677,0.594932432432432,0,0.119047619047619,0.25,0.936170212765957,0.978723404255319,1
0.1,0.6,1,2,0.169491525423729,0.314285714285714,0.564319685690653,0.434782608695652,0.684782608695652,0.83,0.103182048681542,0.218390804597701,0.312750477099236,1,1,1
0.1,0.6,1,3,0,0.0666666666666667,0.136363636363636,0.863636363636364,0.933333333333333,1,0.0470588235294118,0.117647058823529,0.202190413578771,0.936170212765957,0.978723404255319,1
0.1,0.6,1,4,0,0.0303030303030303,0.0833333333333333,0.916666666666667,0.96969696969697,1,0,0.051948051948052,0.112111263293587,0.787234042553192,0.872340425531915,0.957446808510638
0.1,0.7,0,1,0,0.236559139784946,0.480698419797257,0.0689655172413793,0.178947368421053,0.300970873786408,0,0.120923431407302,0.251579271342284,0.936170212765957,0.978723404255319,1
0.1,0.7,0,2,0.180250332299513,0.333333333333333,0.625,0.360808510638298,0.661290322580645,0.818181818181818,0.121037296037296,0.229508196721311,0.327937704918033,1,1,1
0.1,0.7,0,3,0,0.0679611650485437,0.142857142857143,0.857142857142857,0.931895485466914,1,0.0494796449341904,0.119047619047619,0.209876543209877,0.914893617021277,0.978723404255319,1
0.1,0.7,0,4,0,0.03125,0.0859729064039407,0.914027093596059,0.96875,1,0,0.0512820512820513,0.115384615384615,0.787234042553192,0.893617021276596,0.978723404255319
0.1,0.7,0.1,1,0,0.236559139784946,0.490914351851852,0.0977881396461023,0.207207207207207,0.32258064516129,0,0.120426149040607,0.25,0.936170212765957,0.978723404255319,1
0.1,0.7,0.1,2,0.176470588235294,0.333333333333333,0.613636363636364,0.379310344827586,0.664013340045306,0.823076923076923,0.117647058823529,0.22947271307927,0.325762273901809,1,1,1
0.1,0.7,0.1,3,0.0147058823529412,0.0673076923076923,0.140350877192982,0.859649122807018,0.932692307692308,0.985294117647059,0.05,0.12,0.205882352941176,0.936170212765957,0.978723404255319,1
0.1,0.7,0.1,4,0,0.0307692307692308,0.082085111161015,0.917914888838985,0.969230769230769,1,0,0.0515084899939357,0.114285714285714,0.787234042553192,0.893617021276596,0.957446808510638
0.1,0.7,0.2,1,0,0.229041164658635,0.482614942528735,0.125,0.234042553191489,0.347826086956522,0,0.119402985074627,0.244444444444444,0.936170212765957,0.978723404255319,1
0.1,0.7,0.2,2,0.176685520361991,0.328767123287671,0.608290707587382,0.383333333333333,0.666666666666667,0.821853383968534,0.111111111111111,0.225806451612903,0.320639816158684,1,1,1
